source,score,level
Gene1611__GGCT,-0.05920507400827505,1
Gene1684__orphanReacr0907_reverse,1.0237853404414294,1
Gene172__ASNS,0.45190236489053304,1
Gene17300002__SLC38A2,0.3722868211417267,1
Gene1765__orphanReacALAtmi,0.1995695691660562,1
Gene1766__orphanReacr1435,-0.47858893377003675,1
Gene1767__orphanReacr1437,-0.18635172784696716,1
Gene177300002__orphanReacPHEt2m,-1.133947564501558,1
Gene2341__PRDX6,-0.33274080825782637,3
Gene2341__PRDX6_reverse,-0.5694113021239166,1
Gene241__CDIPT,-0.4615688175469496,1
Gene241__CDIPT_reverse,0.4459433499597421,1
Gene2807__orphanReacSFCYSc,-0.015004273675046342,3
Gene3422__orphanReacALAARGCYSr,0.009418828261078468,1
Gene3422__orphanReacALAARGCYSr_reverse,0.14720129038628613,3
Gene3454__orphanReacARGVALCYSr_reverse,-0.015004273675046342,3
Gene3460__orphanReacLYSCYSHISr_reverse,-1.1241730527289417,3
Gene3468__orphanReacASPHISCYSr_reverse,-1.1241730527289417,3
Gene3474__orphanReacCYSASNMETr,-1.0933187676721186,1
Gene3474__orphanReacCYSASNMETr_reverse,-0.7722517980842194,3
Gene3480__orphanReacCYSASPPHEr,-0.9399351784875644,1
Gene3480__orphanReacCYSASPPHEr_reverse,-0.642634214949382,3
Gene3483__orphanReacCYSGLUTRPr,0.05299194009714383,1
Gene3483__orphanReacCYSGLUTRPr_reverse,0.1833383265118001,3
Gene3484__orphanReacCYSLEUTHRr_reverse,-0.8374156103856019,3
Gene3485__orphanReacCYSSERMETr,-1.6170109793221628,1
Gene3485__orphanReacCYSSERMETr_reverse,-1.2239497904453545,3
Gene3489__orphanReacPROARGCYSr_reverse,0.7108958934274029,3
Gene3490__orphanReacCYSTYRASNr,0.13236280428598785,1
Gene3490__orphanReacCYSTYRASNr_reverse,0.24922089963688507,3
Gene3520__orphanReacSERCYSARGr_reverse,-0.25386720954543984,3
Gene3555__orphanReacFldAct,-0.2572618422357613,3
Gene3558__orphanReacTYRCYSTHRr_reverse,-0.8374156103856019,3
Gene3656__CTPS1,0.2607415766986456,1
Gene3749__PRPS1,0.04772112534376792,3
Gene4481__PRDX6,-0.8795469607151443,4
Gene4481__PRDX6_reverse,-0.655167857531059,6
Gene4741__FH,-0.1570389355628356,1
Gene4760__AKR1B1,0.06178337453427224,1
Gene4760__AKR1B1_reverse,0.190631865514219,3
Gene5557__ADA,-0.7963712452948651,3
Gene5592__GPT2,0.2607415766986456,1
Gene5592__GPT2_reverse,1.184577521152153,1
Gene5633__orphanReacASNtm,0.3722868211417267,1
Gene5761__GOT1,0.2607415766986456,1
Gene5761__GOT1_reverse,0.9014371826100809,1
Gene6581__orphanReac3MHISc,-1.3084461918437669,1
Gene6630__orphanReacMETTRANSc,0.1995695691660562,1
Gene6630__orphanReacMETTRANSc_reverse,-2.1043465223259825,1
Gene6744__orphanReacCYST_Ltr_reverse,1.6867449341453158,3
Gene685__FASN,-0.04659672055921989,5
Gene7060__orphanReacARGCYSGLYr_reverse,-0.8161047851047607,3
Gene7061__orphanReacARGCYSSERr_reverse,-0.25386720954543984,3
Gene7095__orphanReacASNPHECYSr,-0.551329387010994,1
Gene7095__orphanReacASNPHECYSr_reverse,-0.3177026480479637,3
Gene7102__orphanReacCYSGLNMETr,-2.046058658248809,1
Gene7102__orphanReacCYSGLNMETr_reverse,-1.6090029266378296,3
Gene7103__orphanReacCYSGLUHISr,-1.0718132088852625,1
Gene7103__orphanReacCYSGLUHISr_reverse,-0.7540192580035935,3
Gene7270__orphanReacGLYLYSCYSr_reverse,-0.8161047851047607,3
Gene7286__orphanReacHISARGCYSr_reverse,-1.1241730527289417,3
Gene7304__PGM1,-0.21211361886768484,5
Gene7326__SRM,2.039338521553716,1
Gene7347__GOT1,0.2607415766986456,1
Gene7347__GOT1_reverse,0.22821129142963795,1
Gene7359__orphanReacPROASNCYSr,0.7836799016732673,1
Gene7359__orphanReacPROASNCYSr_reverse,0.7956139130144882,3
Gene7360__orphanReacPROCYSr_reverse,0.7108958934274029,3
Gene7423__orphanReacTYRCYSGLYr_reverse,-0.8161047851047607,3
Gene7542__FH_reverse,-0.1570389355628356,1
Gene7548__SHMT1,-1.4254830924765753,1
Gene7548__SHMT1_reverse,-0.47858893377003675,1
Gene7572__GMPS,-0.1909439390314624,1
Gene757700002__BSG,-0.00920553226154854,1
Gene7844__PTGES3,-0.22973512489938713,5
Gene8424__P4HA2,0.9834078665535583,1
Gene84500002__SLC38A2,-1.4254830924765753,1
Gene865__GSS,0.07642839402071944,1
Gene9058__GCLC_GCLM,1.2954899221212675,1
Gene9099__orphanReacH2O2tly_reverse,-0.8795469607151443,4
Gene922200002__SLC38A2,-2.1043465223259825,1
Gene9432__PRDX6,1.0565621399086953,4
Gene952400002__SLC38A2,-0.47858893377003675,1
Gene959100002__SLC38A2,-1.46125353022352,1
Gene9706__AKR1B1,-0.22215388171273462,1
Gene9891__orphanReacMETtm,-2.1043465223259825,1
Gene9892__orphanReacthr_mt,-1.46125353022352,1
GFPT1,0.4504094778245717,2
GLUL,-0.9724853099599234,2
GNAQ,-0.5057983179137272,5
GPI,0.12466984082410636,2
GPX1,1.377619034785381,6
GRB10,0,5
GRB2,-0.9297431775381412,4
GSK3B,1.7515294314889496,4
GTF2H1,-1.6544333946106755,6
HDAC1,-1.2906836448811585,4
HDAC2,-1.2906836448811585,4
HDAC3,-1.2906836448811585,4
HIPK2,2.490348034712673,4
HMGB1,2.490348034712673,4
HNRNPK,2.490348034712673,4
HSF1,0.410065582772792,4
HSP90AA1,-2.490348034712673,4
HSPA5,-0.30453927616702,5
HSPB1,-0.8322275196362923,4
IDH1,2.428982899672833,2
IDH2,1.6796419160828675,2
IFNAR2,-1.1902756411680684,6
IFNGR1,-1.1902756411680684,6
IGF1R,0.2929904368618083,4
IKBKB,-1.2906836448811585,4
IQGAP1,0.1027271410313757,4
IRAK1,-1.0530349210603882,5
IREB2,1.4117146849859648,2
IRF1,-0.24359184840126477,6
IRS2,-0.6911996435817892,5
ITCH,0.4302008167348351,5
ITGB1,0.8985602108248076,6
JAK1,-0.7589153183349312,5
JUN,0.046767823347611294,4
KAT8,2.490348034712673,4
KDM4C,-0.41233278051347927,5
KLF6,-1.1794651708177784,5
KMT2A,-1.9954744761912595,2
KMT5A,-1.9954744761912595,2
KPNA2,1.1794651708177784,5
KRAS,-0.24705712637596247,5
KRT18,0.9052713587018428,6
LATS2,0.40296445070135634,6
LYN,-1.3282584354102362,4
MAD2L1,-1.1980053865143896,6
MAP2K1,0.1027271410313757,4
MAP2K4,1.4523433742374114,5
MAP3K4,0.8384870645645321,5
MAP3K7,1.1891197575759065,5
MAP4K3,0.007725900778745639,5
MAP4K4,1.3876240071985677,6
MAP4K5,-0.7400669516310803,5
MAPK1,0.016500209822277817,3
MAPK14,0.5071590453101444,4
MAPK8,2.6887367847837735,4
MAPK9,2.490348034712673,4
MAPKAPK3,-0.7807176832329034,5
MAPKAPK5,2.490348034712673,4
MAPRE1,1.0351083149591278,6
MCL1,-1.9075400529190212,6
MDM2,-2.490348034712673,4
MDM4,-2.490348034712673,4
MET,-0.7589153183349312,5
Metab__3mhis_c,-1.7761271797298759,2
Metab__4mtob_c,-1.9481236201502836,2
Metab__alaargcys_c,0.19943918390946924,2
Metab__argcysgly_c,-0.9561029950900206,2
Metab__argcysser_c,-0.2830642884965136,2
Metab__argvalcys_c,0.004266735572602313,2
Metab__asnphecys_c,-0.3597761676006179,2
Metab__asphiscys_c,-1.3209751192017936,2
Metab__cdpdag_hs_c,-0.3843890438751082,2
Metab__CE5253_c,-0.8087408566987402,5
Metab__cysasnmet_c,-0.9038876046918762,2
Metab__cysaspphe_c,-0.7492191332625899,2
Metab__cysglnmet_c,-1.8863491779512092,2
Metab__cysgluhis_c,-0.8821606473361726,2
Metab__cysglutrp_c,0.2429054788222348,2
Metab__cysleuthr_c,-0.9814552585707912,2
Metab__cyssermet_c,-1.4383060327527157,2
Metab__cystyrasn_c,0.32212393987368415,2
Metab__glylyscys_c,-0.9561029950900206,2
Metab__hisargcys_c,-1.3209751192017936,2
Metab__HMDB0000050_c,0.13259965917202698,0
Metab__HMDB0000051_c,-0.9326139706942702,2
Metab__HMDB0000072_m,1.4117146849859648,2
Metab__HMDB0000082_c,-0.27015814567324836,2
Metab__HMDB0000082_n,-0.14669905136121456,4
Metab__HMDB0000094_c,1.3019600957750366,0
Metab__HMDB0000094_m,1.3019600957750366,0
Metab__HMDB0000095_c,-0.7361142078235219,0
Metab__HMDB0000098_c,0.25167716720275446,2
Metab__HMDB0000099_c,1.9765381446840433,0
Metab__HMDB0000099_e,2.02042231891649,2
Metab__HMDB0000123_c,-1.8934237118577106,0
Metab__HMDB0000123_e,-1.2415260612519825,2
Metab__HMDB0000123_m,-1.8934237118577106,0
Metab__HMDB0000125_c,-0.07482448943985015,0
Metab__HMDB0000134_c,-0.362210414215997,0
Metab__HMDB0000134_m,-0.362210414215997,0
Metab__HMDB0000148_c,0.1519056467704782,0
Metab__HMDB0000156_c,0.10907363692970809,0
Metab__HMDB0000156_m,0.10907363692970809,0
Metab__HMDB0000159_c,-1.5494851666249654,0
Metab__HMDB0000159_e,-0.9449743245767278,2
Metab__HMDB0000159_m,-1.5494851666249654,0
Metab__HMDB0000161_c,0.0766994009036249,0
Metab__HMDB0000161_e,0.38925484376623065,2
Metab__HMDB0000161_m,0.0766994009036249,0
Metab__HMDB0000162_c,1.2359439283418612,0
Metab__HMDB0000162_e,1.354474088256285,2
Metab__HMDB0000162_m,1.2359439283418612,0
Metab__HMDB0000167_c,-1.935153690478051,0
Metab__HMDB0000167_e,-1.2781479481496092,2
Metab__HMDB0000167_m,-1.935153690478051,0
Metab__HMDB0000168_c,0.2888692677969881,0
Metab__HMDB0000168_e,0.5620762372807286,2
Metab__HMDB0000168_m,0.2888692677969881,0
Metab__HMDB0000177_c,-2.483875438516831,0
Metab__HMDB0000177_e,-1.7761271797298759,2
Metab__HMDB0000187_c,-0.7569471930665105,0
Metab__HMDB0000187_e,-0.2871448100591124,2
Metab__HMDB0000187_m,-0.7569471930665105,0
Metab__HMDB0000190_c,-0.18024759456871062,0
Metab__HMDB0000193_c,2.228791188821182,2
Metab__HMDB0000193_m,2.228791188821182,2
Metab__HMDB0000205_c,0.4178817914021188,2
Metab__HMDB0000208_c,1.60537632819894,0
Metab__HMDB0000208_m,1.60537632819894,0
Metab__HMDB0000211_c,0.3791522547104913,0
Metab__HMDB0000223_c,1.6796419160828675,2
Metab__HMDB0000243_c,1.2660068222696252,2
Metab__HMDB0000247_c,-0.9607126860414313,0
Metab__HMDB0000254_c,0.13954999853769492,0
Metab__HMDB0000254_m,0.13954999853769492,0
Metab__HMDB0000267_c,-0.04174433957724661,0
Metab__HMDB0000289_c,-0.8679578036178253,0
Metab__HMDB0000574_c,-0.39827071877781844,0
Metab__HMDB0000574_e,0.004266735572602313,2
Metab__HMDB0000574_m,-0.39827071877781844,0
Metab__HMDB0000641_c,-1.5818144729116081,0
Metab__HMDB0000641_e,-0.9724853099599234,2
Metab__HMDB0000641_m,-1.5818144729116081,0
Metab__HMDB0000696_c,-2.6645452233483073,0
Metab__HMDB0000696_e,-1.9481236201502836,2
Metab__HMDB0000696_m,-2.6645452233483073,0
Metab__HMDB0000725_c,1.205794003137334,0
Metab__HMDB0000725_m,1.205794003137334,0
Metab__HMDB0000731_c,0.004266735572602313,2
Metab__HMDB0000742_c,0.5531386952472929,0
Metab__HMDB0000939_c,-1.7561432176031841,0
Metab__HMDB0001024_c,1.6796419160828675,2
Metab__HMDB0001049_c,1.4030496588200094,0
Metab__HMDB0001051_c,-0.4422999552868784,0
Metab__HMDB0001051_m,-0.4422999552868784,0
Metab__HMDB0001056_c,-0.933677758920558,4
Metab__HMDB0001056_m,-0.933677758920558,4
Metab__HMDB0001112_c,1.4543304140066853,4
Metab__HMDB0001173_c,1.0830587839431551,0
Metab__HMDB0001197_m,0.4403554423348698,2
Metab__HMDB0001220_c,0.1027271410313757,4
Metab__HMDB0001257_c,1.9772833675434998,0
Metab__HMDB0001270_c,1.915161683823199,2
Metab__HMDB0001294_c,1.8637743201214074,0
Metab__HMDB0001368_c,1.0958841795728658,2
Metab__HMDB0001397_c,-0.8192036894865494,0
Metab__HMDB0001401_c,-0.24962863239948355,0
Metab__HMDB0001414_c,1.080084598886298,0
Metab__HMDB0001414_e,1.2206321091394743,2
Metab__HMDB0001414_m,1.080084598886298,0
Metab__HMDB0001426_c,1.0013852917579595,3
Metab__HMDB0001586_c,0.12466984082410636,2
Metab__HMDB0001846_c,-1.2415260612519825,2
Metab__HMDB0001846_m,-1.2415260612519825,2
Metab__HMDB0001851_c,-0.1521178641145112,0
Metab__HMDB0002917_c,-0.09285238418847476,0
Metab__HMDB0003125_c,-1.0013852917579595,3
Metab__HMDB0003125_l,-0.8087408566987402,5
Metab__HMDB0003229_c,0.12933826429215087,0
Metab__HMDB0003971_c,0.40895811378653146,2
Metab__HMDB0003974_c,1.6796419160828675,2
Metab__HMDB0003974_m,1.6796419160828675,2
Metab__HMDB0005896_c,0.1027271410313757,4
Metab__HMDB0006532_c,0.4320481037465477,2
Metab__HMDB0060180_c,2.2374431864541964,4
Metab__HMDB0062643_c,0.07974812024980418,2
Metab__lyscyshis_c,-1.3209751192017936,2
Metab__M00213_c,-1.122083361657487,2
Metab__M01389_c,0.12466984082410636,2
Metab__mlthf_c,-0.2871448100591124,2
Metab__Ndmelys_c,-1.122083361657487,2
Metab__pail_hs_c,0.6359408088366786,2
Metab__pail_hs_n,0.578691202000165,4
Metab__proargcys_c,0.8753778788751545,2
Metab__proasncys_c,0.9763572070627093,2
Metab__procys_c,0.8753778788751545,2
Metab__sercysarg_c,-0.2830642884965136,2
Metab__tyrcysgly_c,-0.9561029950900206,2
Metab__tyrcysthr_c,-0.9814552585707912,2
MKNK1,-1.0257727387347366,6
MSH2,-1.575315412374758,4
MTOR,1.0007227219608283,6
MYC,1.2262361666520643,4
NBN,1.1794651708177784,5
NBR1,-0.9052713587018428,6
NCK1,-0.9297431775381412,4
NCK2,-0.9297431775381412,4
NCOA1,0.06345372072066172,6
NCOR1,-1.0530349210603882,5
NEDD4,-0.37252499541557055,5
NEK2,1.777508140207893,5
NFAT5,-0.04174843433325747,3
NFYA,1.2262361666520643,4
NLK,-0.4681390539367123,5
NME1,-0.21418620536680566,6
NPAT,-0.049269208813651995,5
NPM1,-2.490348034712673,4
NRAS,-0.24705712637596247,5
NRBF2,0.24476208830939733,6
NUMB,2.490348034712673,4
NUP153,-0.9430499908481745,5
NUP50,-1.777508140207893,5
ODC1,1.2206321091394743,2
P4HA2,1.6910914593090565,2
PAK1,-1.052797185882597,3
PAK1IP1,-0.9297431775381412,4
PAK2,-0.4878605815099056,5
VCP,2.3232179697442747,6
UBXN2B,2.3232179697442747,6
UIMC1,-1.777508140207893,5
PALB2,-1.777508140207893,5
BARD1,-1.777508140207893,5
RAD50,-1.777508140207893,5
CALM1,-0.7589153183349312,5
CALM2,-0.7589153183349312,5
CALM3,-0.7589153183349312,5
HDAC7,-0.8924426192151708,6
FADD,-0.8924426192151708,6
RACGAP1,1.1953352028465458,5
RALBP1,1.1953352028465458,5
CREM,-1.1794651708177784,5
PPP3R1,-1.1794651708177784,5
KHDRBS1,-0.4681390539367123,5
ATF4,-0.4681390539367123,5
NFKB1,0.145741895797576,5
RUNX2,0.145741895797576,5
TIAL1,-0.8368250042085459,5
HNRNPD,-0.8368250042085459,5
Metab__HMDB0002818_c,-0.37784048808153903,2
Metab__HMDB0000294_c,-0.37784048808153903,2
PRPS1,0.13272584222787978,4
Metab__r5p_c,0.13272584222787978,4
Metab__HMDB0001338_c,0.4146181721898299,4
SCD,0.4146181721898299,4
GCLC,1.5000583322051504,2
GCLM,1.5000583322051504,2
EGLN1,-1.1794651708177784,5
HSP90AB1,-1.1794651708177784,5
ATF1,-0.2626115916091562,5
ATF3,-0.2626115916091562,5
FNTA,-0.08256031170838714,6
SOS2,-0.08256031170838714,6
GRIPAP1,1.298437510154886,5
CRKL,1.298437510154886,5
CCNG1,-1.777508140207893,5
DDX17,-1.777508140207893,5
Gene3840__AHCY,0.5948559501926565,1
Gene3840__AHCYL1,0.5948559501926565,1
Gene9732__ACO1,1.1633252209039473,3
Gene9711__ACO1,1.1633252209039473,3
Gene303__orphanReacCTPtn_reverse,-0.24313108372381914,3
Gene3655__CTPS1,-0.24313108372381914,3
Gene9287__NME2_NME1,-0.3763422551862442,5
Gene9287__NME1_NME2,-0.3763422551862442,5
Gene3825__IREB2_reverse,1.2099644660549702,1
Gene3825__ACO1_reverse,1.2099644660549702,1
Gene97__ACO1_reverse,1.2099644660549702,1
Gene9711__ACO1_reverse,1.2099644660549702,1
Gene5728__CRLS1,-0.4615688175469496,1
Gene7609__PPCS,-0.4615688175469496,1
Gene1194__PGS1,-0.4615688175469496,1
Gene3659__CBS,1.7910086050977876,1
Gene6744__orphanReacCYST_Ltr,1.7910086050977876,1
Gene7060__orphanReacARGCYSGLYr,-1.1449431382513304,1
Gene7423__orphanReacTYRCYSGLYr,-1.1449431382513304,1
Gene7270__orphanReacGLYLYSCYSr,-1.1449431382513304,1
Gene188000002__SLC7A6,-1.0568231133213695,3
Gene190900003__SLC7A6,-1.0568231133213695,3
Gene187500002__SLC7A6,-1.0568231133213695,3
Gene134200001__orphanReacSLC_complex_3,-1.0568231133213695,3
Gene998400003__SLC7A6,-1.0568231133213695,3
Gene558800002__orphanReacSLC_complex_3,-1.0568231133213695,3
Gene189300002__SLC7A6,-1.0568231133213695,3
Gene192300002__SLC7A6,-1.0568231133213695,3
Gene12700002__orphanReacSLC_complex_3,-1.0568231133213695,3
Gene194800002__SLC7A6,-1.0568231133213695,3
Gene951800001__orphanReacSLC_complex_3,-1.0568231133213695,3
Gene193200003__SLC7A6,-1.0568231133213695,3
Gene195400002__SLC7A6,-1.0568231133213695,3
Gene188500002__SLC7A6,-1.0568231133213695,3
Gene1002900002__SLC7A6,-1.0568231133213695,3
Gene997900003__SLC7A6,-1.0568231133213695,3
Gene1002000002__SLC7A6,-1.0568231133213695,3
Gene1006400002__SLC7A6,-1.0568231133213695,3
Gene1004600002__SLC7A6,-1.0568231133213695,3
Gene142500001__orphanReacSLC_complex_3,-1.0568231133213695,3
Gene847__orphanReacGLYtm,-1.4254830924765753,1
Gene808__SHMT1,-1.4254830924765753,1
Gene808__SHMT2,-1.4254830924765753,1
Gene9745__SDHA_SDHB_SDHC_SDHD,-0.1570389355628356,1
Gene8947__FH_reverse,-0.1570389355628356,1
Gene7700__PPAT,0.2607415766986456,1
Gene3830__PFAS,0.2607415766986456,1
Gene7547__GFPT1,0.2607415766986456,1
Gene7542__FH,0.22589693173002276,1
Gene7155__orphanReacMALOAAtm_TRANSPORTER2,0.22589693173002276,1
Gene8947__FH,0.22589693173002276,1
Gene7155__orphanReacMALOAAtm_TRANSPORTER3_reverse,0.22589693173002276,1
Gene191200003__SLC7A6,-0.8067540846134981,3
Gene187300003__SLC7A6,-0.8067540846134981,3
Gene1003300003__SLC7A6,-0.8067540846134981,3
Gene997300003__SLC7A6,-0.8067540846134981,3
Gene196500003__SLC7A6,-0.8067540846134981,3
Gene1005400003__SLC7A6,-0.8067540846134981,3
Gene187600003__SLC7A6,-0.8067540846134981,3
Gene1003900002__SLC7A6,-0.8067540846134981,3
Gene999800003__SLC7A6,-0.8067540846134981,3
Gene194300002__SLC7A6,-0.8067540846134981,3
Gene186600003__SLC7A6,-0.8067540846134981,3
Gene666000001__orphanReac3MHISt3,-0.8067540846134981,3
Gene1005900003__SLC7A6,-0.8067540846134981,3
Gene1004300003__SLC7A6,-0.8067540846134981,3
Gene1551__orphanReacr0156,0.1995695691660562,1
Gene559100002__SLC38A2,0.1995695691660562,1
Gene645300001__orphanReacSLC_complex_9,0.30507892676981946,3
Gene2693__orphanReacSLC_complex_9_TRANSPORTER1,0.30507892676981946,3
Gene951500002__SLC1A5,0.30507892676981946,3
Gene1005600002__SLC7A6,0.30507892676981946,3
Gene193900002__SLC7A6,0.30507892676981946,3
Gene190000002__SLC7A6,0.30507892676981946,3
Gene189400002__SLC7A6,0.30507892676981946,3
Gene563000002__SLC1A5,0.30507892676981946,3
Gene951500002__SLC1A4,0.30507892676981946,3
Gene997100002__SLC7A6,0.30507892676981946,3
Gene958800002__SLC1A5,0.30507892676981946,3
Gene999500002__SLC7A6,0.30507892676981946,3
Gene30600002__SLC1A4,0.30507892676981946,3
Gene196100002__SLC7A6,0.30507892676981946,3
Gene188600002__SLC7A6,0.30507892676981946,3
Gene192400002__SLC7A6,0.30507892676981946,3
Gene82800002__SLC1A5,0.30507892676981946,3
Gene1003000002__SLC7A6,0.30507892676981946,3
Gene958800002__SLC1A4,0.30507892676981946,3
Gene30600002__SLC1A5,0.30507892676981946,3
Gene7360__orphanReacPROCYSr,0.6838316345100229,1
Gene3489__orphanReacPROARGCYSr,0.6838316345100229,1
Gene1002700003__SLC7A6,1.1147144731799998,3
Gene193600003__SLC7A6,1.1147144731799998,3
Gene189800003__SLC7A6,1.1147144731799998,3
Gene273700003__SLC1A4,1.1147144731799998,3
Gene186800003__SLC7A6,1.1147144731799998,3
Gene997500003__SLC7A6,1.1147144731799998,3
Gene195100003__SLC7A6,1.1147144731799998,3
Gene998600003__SLC7A6,1.1147144731799998,3
Gene187800003__SLC7A6,1.1147144731799998,3
Gene195900003__SLC7A6,1.1147144731799998,3
Gene1004900003__SLC7A6,1.1147144731799998,3
Gene1000200003__SLC7A6,1.1147144731799998,3
Gene1003500003__SLC7A6,1.1147144731799998,3
Gene196800003__SLC7A6,1.1147144731799998,3
Gene1251__orphanReacPROtm,1.1543584015365795,1
Gene982400002__orphanReacr0911,1.1543584015365795,1
Gene3558__orphanReacTYRCYSTHRr,-1.1699773874493387,1
Gene3484__orphanReacCYSLEUTHRr,-1.1699773874493387,1
Gene1003600002__SLC7A6,-1.0878475111769366,3
Gene1006200002__SLC7A6,-1.0878475111769366,3
Gene13000003__SLC1A4,-1.0878475111769366,3
Gene563200003__SLC1A5,-1.0878475111769366,3
Gene188200002__SLC7A6,-1.0878475111769366,3
Gene189900002__SLC7A6,-1.0878475111769366,3
Gene190600002__SLC7A6,-1.0878475111769366,3
Gene997800003__SLC7A6,-1.0878475111769366,3
Gene905500003__SLC1A5,-1.0878475111769366,3
Gene1000900002__SLC7A6,-1.0878475111769366,3
Gene13000003__SLC1A5,-1.0878475111769366,3
Gene576200003__SLC1A4,-1.0878475111769366,3
Gene1004100002__SLC7A6,-1.0878475111769366,3
Gene134400003__SLC1A5,-1.0878475111769366,3
Gene197000002__SLC7A6,-1.0878475111769366,3
Gene576200003__SLC1A5,-1.0878475111769366,3
Gene134400003__SLC1A4,-1.0878475111769366,3
Gene194600002__SLC7A6,-1.0878475111769366,3
