metabolite,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,CCRF-CEM,COLO 205,DU-145,EKVX,HCC-2998,HCT-116,HCT-15,HL-60(TB),HOP-62,HOP-92,HS 578T,HT29,IGROV1,K-562,KM12,LOX IMVI,M14,MALME-3M,MCF7,MDA-MB-231/ATCC,MDA-MB-435,MOLT-4,NCI-H226,NCI-H23,NCI-H322M,NCI-H460,NCI-H522,NCI/ADR-RES,OVCAR-3,OVCAR-4,OVCAR-5,OVCAR-8,PC-3,RPMI-8226,RXF-393,SF-268,SF-295,SF-539,SK-MEL-28,SK-MEL-5,SK-OV-3,SN12C,SNB-19,SNB-75,SR,SW-620,T-47D,TK-10,U251,UACC-257,UACC-62,UO-31
(2-Aminoethyl)phosphonate,-0.5209577324684442,0.141439700019939,-1.869076677797917,-2.6654887749739764,-1.8485745013554649,-1.9336451535136288,0.6564421199633941,0.6301481891933651,0.05985362792831239,-1.9719665707310945,0.38101557381904705,-0.17649672129121186,-2.2992367195738153,1.552497583902296,-2.1265659783952833,-1.1856964908711234,-1.3655911462970387,-1.8456616815055584,-0.9313920479515545,1.2788726424011472,-0.6276825536294979,-2.3960859424262173,-1.2428277406413883,-1.161914360193899,-1.8714118836035842,0.020332150626687806,-1.4871721845060613,1.0489589559525285,-1.7603327209042945,0.8936269074526226,-0.976907545030465,-1.4997537190065522,0.44494211424920316,-1.5790120491219009,-2.205085826010845,-1.2782112710679225,-0.25617916303246346,-1.773892121803546,-1.3345093232269196,2.5916346583336676,-1.6200292571376504,-1.704754176544971,-2.3815770790740114,-1.3052860540390707,-1.6282626258428596,-1.1635108895055684,-1.4732604708466592,-2.149959004783976,-1.5520254388234642,-0.822586988320511,-0.024625405719392646,-0.07907478136168855,-0.6209071390169747,-0.8026248129240603,-1.3093006058226404,-1.4814734155359943,-2.0596302174300556,-1.6568282885931627
(p-Hydroxyphenyl)lactic acid,-0.8778298564457838,-2.0388764434862177,0.36418171017681544,-0.036113471539778175,-3.1176929325758804,-0.28390172138447056,-2.2390425392170803,-1.71078930129491,-0.9573936953442574,-0.9733774821120926,-0.934810959585886,-2.329246807232825,0.09559840815919607,-1.0257766957301238,0.3927850078341031,-2.681762294485244,0.20219934201778678,0.6622993466829268,0.23119848332151172,-0.7129999349656071,-3.3248221006645053,0.216366793189243,-1.422157971665416,0.234844260787618,0.46338019538574393,-0.6742265666235916,-0.15405867068051116,-0.5049579450816903,0.7187398896136337,-0.6326774369297272,-1.7624755901240956,0.4080275812209564,-0.6905619675133625,0.06626621212720174,-3.3334327626419,-2.7785906022971787,-0.9579366004036061,-0.38143649666978163,-2.8699120622980283,-0.5417661745332829,-0.40971271884428084,-0.49145600005672385,0.811204810134706,0.5790524326759314,-0.8900682225868923,0.2801559645265801,-1.023324038142725,0.9459440587713299,0.13319337648240825,0.3351757307452665,-0.4912178968107117,-2.9477019456254654,0.4365033757479839,-0.3314684746055043,-1.1123598528611671,0.014129948963013561,-0.9420608330368108,-0.037740533103400864
2'-deoxyadenosine 5'-diphosphate,-1.7181442189476872,-1.9840335949664558,0.12415378073913885,-0.3305267420262581,-1.3092621736834866,-0.561112787379555,-0.5283251980724621,-1.860594126508917,-1.4145054070116165,0.977214737805518,-1.9397145250375667,-1.5649745011120677,-1.7412013051854816,-0.5337679417511421,-0.009162325300183127,-0.6006911764416571,-0.7997918745510066,-1.259593723216403,-0.6043970362492832,-1.2433051786711298,-1.904022584377688,-0.4158026057201898,-1.6307194387610737,-0.5958324146288838,-0.5843080385114039,0.1788095680721682,-0.06637974684694292,-0.5675838380840741,0.29265900155742486,-0.3165922918384112,-0.34850793715335016,-0.9843107322498383,-0.44743216264279084,-1.0088894233563108,-0.5438065510502366,-0.6924143402970468,-0.28738622475164277,0.019404365973100468,-0.7424102269197856,-0.9717786732817464,-0.9121776644374524,-1.143471106782881,-1.9595469935668195,-1.5560161345487113,-1.2885841426208335,-0.4603078090208914,-0.4743286472074857,0.07448584027298644,-0.9911774314223578,-1.316024862377307,-1.878569901884232,-0.4882601033641585,-2.058353413699799,-0.7089562782852781,-0.7431305029974951,-1.9697540156337103,-0.47606319286948384,-0.1829419568651094
2'-deoxyuridine,-3.2179075729186,-3.644890239160879,-1.2088674294484942,-1.0816741026010188,-2.719623594505588,-2.9111777103797865,-1.8731800127815479,-2.0979351794925334,-2.8334864747115507,-2.9958588927932475,-3.180132567468619,-2.8697383684776865,-3.221182724516968,-2.042951029004742,-3.2063390202727318,-2.1857822514900915,-1.5465239297622144,-1.7138447186194075,-2.805400441803193,-2.8744676922459638,-3.046297234523271,0.3367688762268273,-2.849190932081968,-1.245453470734164,-2.6777970115095444,-3.36886127130189,-3.006461100832867,-2.5720296957731676,0.4726832211714669,-3.058721707608229,3.1369640530175857,0.5399061543065038,-2.57138251726393,-2.535321118134049,-0.6430108732746511,0.9253937204830951,-0.147203339852636,-2.708192594241953,-2.356078011148254,-2.5464085641572396,-2.9346672712244333,0.5764798598277245,-0.32913483551549305,0.7091098982941322,-0.29036780679072827,-3.493828211015165,-2.3428536596657237,0.3174599393039639,-1.8106831790223756,1.0576637702615646,-3.113722809845954,-2.2956815628553127,-3.8067498722696493,-2.8385291028474153,-0.31794992996196214,-0.6927586820205267,-2.172726913929764,-0.5504654601882866
2'-deoxyuridine 5'-triphosphate,-2.232117227619991,-2.5341751176672114,0.12415378073913885,-2.6139092116050975,-1.8017827405189815,-2.605230840918357,-1.0044793932206346,-2.282665465109055,-1.9091398692628925,-1.9196014586018313,-1.2401563005229956,-2.0308601102979296,-2.250518728752767,1.0872194357519067,-2.0723101609564383,-1.1341620184718542,-1.3160664855353712,-1.7940158162990238,-1.727226879269666,-0.582953764479683,-2.3260047305057627,-2.349941956942482,-2.0737355109743794,-1.8203798368497468,-1.8271684723246873,-2.1642684862801556,-2.4441028168108607,-0.7316588425113526,-1.7139393312872828,-2.3040868275226325,-0.7323268789491646,-1.455385899725501,-1.6988510290991368,-1.529037221361473,-2.1616430832911435,-1.226593494804594,-2.0948225501618767,-1.7247200041476596,-1.2822265588916206,-1.502909437314651,-2.035826298822446,-1.6556988587549402,-2.3463573123700385,-2.0153501120543806,-2.758706102139957,-2.7640705347420065,-2.26682814714835,-2.1137761011697354,-1.5030151208826021,-1.777283013733479,-0.6240540896212234,-1.0685713793575262,-2.6268665491593435,-1.850458921742013,-2.0248513160116337,-2.4388320747283583,-2.466190116645164,-2.281329829034954
23-diphospho-D-glyceric acid,-0.3684564786683584,-0.8183428410445384,-0.4776502652554999,-0.5614613143938723,0.6691056803083377,-1.5136516520872636,1.3335230417769637,-0.3036715635445688,0.7278848637570565,0.68124985043465,-0.4563413947441699,0.2097097782060633,0.006949160376354513,0.7367046192220545,0.3524434277626174,1.7837778695900255,1.0593168756444786,0.5493697638995236,0.4246406667283704,-0.610244444503051,-0.5710516786410693,0.2819511432973858,-0.7289023324819457,-0.5650466242842302,-0.043643761864442965,0.4032689403865657,-1.116253995100438,-0.012508370661759471,0.6931439767182201,-0.8774860589340943,0.6809228685115851,0.3182307923768235,0.5112004499620415,1.3677816552973567,-0.8174560927556325,1.8029636526854826,0.06672037955645926,1.2774607935392162,1.3346238816305895,1.146794080090375,-0.5363386892825694,0.6768465967072554,-1.0839993815472546,0.287112817288806,-1.7389288423349054,-1.313537612624514,-1.2321139202707112,-0.1441617002889668,1.3128796167132446,-0.6565567528338132,-0.17056370058833892,1.7338500355223303,-0.37301738426755904,0.5380459681884311,-0.3754001442670081,0.44363093119379293,-1.0630203333238102,-0.29535864955919244
3-hydroxy-3-methylglutarate,-0.8062356510757276,-0.7711457721389312,0.21986940445201242,-0.4928713639512363,-2.57492312956757,0.7057328155629303,0.4917208584098862,1.9024302965153073,-0.04747159455079775,0.10073515132613409,0.09283382222429104,1.0711696713856895,-0.05445735077283942,0.724307759059343,-0.22897530943238031,-2.0129318857537184,-1.6122544297484138,-1.5230723475463757,0.44191610622490174,1.3462015633981252,0.16809687090009362,-1.521961988998008,1.4948913405444006,1.1558041456354804,1.5367105118789635,0.12317472411569241,2.3627009987359404,-0.4314345577793528,-0.5465230305760613,1.1313210878655902,-2.3155741380466326,-2.1772863095665596,-2.435752195834823,-0.4367759453249729,0.3117952399164068,-2.107283196315823,-0.43682716378181397,0.18456621920627114,0.13372101433690275,-2.3753296884739656,-0.9018068874342919,-0.812517722619484,-0.3883571106098067,-0.395667955236382,1.9519277593439401,0.29363048269123126,-1.1813722979135841,-0.9177339505305531,0.4156350808203122,-1.5924819424713208,1.3730836052917414,-2.0826868642807854,1.4344050128964323,0.3712933200026658,-0.12937220402227645,0.8031808786977894,1.3965065121993039,-1.4410027926104583
3-methyl-L-histidine,0.45545981685782877,0.3407916014033159,-3.408949261049357,-0.1258510602079248,-0.0978192436409735,0.1840977674310551,1.662687114972389,-0.06277483076944002,-2.154447274837974,0.20760414764179558,0.9131892926175418,-0.0359570855661957,-0.49769642250270785,0.7314047175339482,-1.3017713056086881,-1.6007696908466071,-0.8386034965121869,-2.3805507832599027,0.606720415201206,0.9729061012778555,0.5781867170970116,-1.7022705816251902,1.4685122750906316,-1.8065962154184518,-1.6970533878520362,-1.3267993062470973,-0.12608230468243242,1.0529674657890116,-0.5465230305760613,-0.055368241144611474,-0.9253408846536146,-1.3450235654559268,-3.416974291657354,-1.740245742339761,-1.090357765676023,-0.3135150275595784,0.6451942786993463,-3.771855605888751,0.46152124349450574,-0.2686227680342963,-0.4948304947177231,-1.742672172686234,-1.8261914708348144,-0.9944580799126781,0.5440681384495942,-1.3064492304513609,-2.6595772125418167,-3.2992633529926767,-3.535780907688518,-2.313130763832942,0.3589163520154379,0.23933129752378335,-0.8232700891279272,0.575759913943779,-1.4211900276854106,-1.2684856912141536,-0.3614756593768167,-2.207975723274453
3-phospho-d-glycerate,-0.0017533761976480378,0.7009380640432763,-2.827702522959938,1.2766265568231212,0.6439720387925565,0.41456744098108267,NA,NA,0.1884112934611828,0.8358568441529552,-1.6618850955283744,-3.5459411578371887,-0.16299293233119094,NA,-4.412557221393378,0.320745930774887,0.9280231188819741,1.1004131475490002,-0.36277626224515735,-2.8744676922459638,-2.7342912607294316,-0.251682965154048,NA,-0.6122243570418924,0.09071155725215263,-0.8776870973231237,NA,NA,-0.5851493518366162,NA,-2.1885635449909078,1.0182152842875691,-2.5412265711423974,-0.8508896261541459,0.024995155436716487,0.8612382341389733,1.463853356976852,-0.37905670014982107,0.8284423885812675,NA,0.6306407932836429,0.25752679321276517,1.9065359936871697,-0.1314968017735616,-0.34455434403458085,-0.7573506067877709,3.171862314822679,-0.2741623839919267,-0.2944921157214342,0.856857502033936,-2.98634319694927,-1.047711803238185,0.5825167080939782,2.2939257437879625,0.49619840519754455,1.311175686533618,NA,1.7543489774783314
3-phospho-l-serine,1.1474546694198242,-0.27782571047915106,0.4836253783720039,-0.3292261104671539,-0.8066040612633465,0.1938328847705666,1.2754879621988113,0.3971940386160515,-1.6846113637172957,-0.20919582419878857,1.1665596442315582,0.1311732480362675,-0.23374219137302354,1.1294688691146249,0.163287131878473,-1.018675716477146,-1.5182447886338206,-1.947781683687448,1.2966410203659287,1.861275563828734,0.4962968920570088,-1.5575765726904294,2.214399032178539,-0.005764002979445237,0.036367120200770486,0.4218339018050372,-0.47549221070220327,1.631500024959152,-0.403896775229585,1.3034116719962832,-3.2825011671792357,-0.6236224282753913,-2.721094682508774,-1.5726697089289905,-2.0485094025127806,-2.1190001668510723,0.7992011278695976,-1.2285193267430428,-3.3999373981945276,0.6959282316184776,-0.28992454347839214,-3.5070402729748933,-0.6093203187982041,-0.5774951930395584,0.5270868117248781,-0.7333871282515361,-1.7224987468952655,-0.8754662406905638,-3.351046301940614,-3.246884992450913,0.5643633400778594,0.8393166813249131,-0.5430963603606038,0.24362711600704579,0.1481622010796606,-1.2709025018064102,-0.4422400673049456,-0.6818429095125875
